customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_bin,is_new_client,is_month_to_month,is_electronic_check,is_fiber_optic,addon_missing_count,avg_monthly_charge_hist
6908-VVYHM,Male,No,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.65,5931.0,No,60-72,No,Yes,Yes,Yes,3,91.24615384615385
2342-CKIAO,Female,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,41.2,No,0-5,Yes,Yes,No,No,0,20.6
4360-PNRQB,Male,No,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.6,1395.05,No,12-23,No,Yes,No,Yes,4,77.50277777777778
4657-FWVFY,Female,No,Yes,Yes,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),96.35,3915.4,No,36-47,No,Yes,No,Yes,2,97.885
2193-SFWQW,Male,No,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),111.95,8033.1,No,60-72,No,No,No,Yes,0,111.57083333333334
8465-SBRXP,Male,No,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),94.9,3616.25,No,36-47,No,No,No,Yes,2,95.16447368421052
2065-MMKGR,Female,No,No,No,29,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),71.0,2080.1,No,24-35,No,No,No,No,4,71.72758620689655
4075-WKNIU,Female,No,Yes,Yes,0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,73.35,0.0,No,0-5,Yes,No,No,No,1,0.0
3320-VEOYC,Male,Yes,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.6,1273.3,No,12-23,No,Yes,Yes,Yes,4,90.95
9874-QLCLH,Female,No,Yes,Yes,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.2,1743.5,Yes,12-23,No,Yes,Yes,Yes,2,102.55882352941175
8065-QBYTO,Female,Yes,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),99.65,7181.25,No,60-72,No,No,No,Yes,1,101.1443661971831
3097-NQYSN,Male,Yes,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.85,156.35,Yes,0-5,Yes,Yes,No,Yes,4,78.175
2988-PLAHS,Female,No,No,No,3,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,69.95,220.45,No,0-5,Yes,No,Yes,No,3,73.48333333333333
2506-CLAKW,Female,No,No,No,6,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),98.15,567.45,Yes,6-11,No,Yes,No,Yes,0,94.575
1685-VAYJF,Male,No,No,No,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),45.2,492.0,No,6-11,No,Yes,No,No,4,44.72727272727273
5995-LFTLE,Male,No,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.3,1474.35,No,48-59,No,No,No,No,0,25.419827586206896
3810-PJUHR,Male,No,Yes,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.35,1715.15,No,60-72,No,No,No,No,0,24.502142857142857
4884-LEVMQ,Male,No,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.45,790.0,No,36-47,No,No,No,No,0,20.256410256410252
3352-ALMCK,Male,No,No,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,102.65,4108.15,No,36-47,No,Yes,No,Yes,2,102.70375
4629-NRXKX,Female,No,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.4,147.15,Yes,0-5,Yes,Yes,Yes,Yes,4,73.575
8058-INTPH,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.65,79.65,Yes,0-5,Yes,Yes,Yes,Yes,4,79.65
1600-DILPE,Female,No,No,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.0,524.35,No,12-23,No,Yes,No,No,4,43.69583333333333
1685-BQULA,Female,No,No,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),93.4,3756.4,No,36-47,No,Yes,No,Yes,2,93.91
6086-ESGRL,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),80.15,80.15,Yes,0-5,Yes,Yes,No,Yes,4,80.15
9281-PKKZE,Female,No,Yes,No,46,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,43.95,2007.85,No,36-47,No,Yes,Yes,No,4,43.64891304347826
5066-GFJMM,Female,No,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.9,45.75,No,0-5,Yes,Yes,No,No,0,15.25
9470-RTWDV,Male,No,Yes,Yes,26,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),82.0,2083.1,No,24-35,No,No,No,No,2,80.11923076923077
3057-VJJQE,Male,No,No,No,35,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Mailed check,55.25,1924.1,No,24-35,No,No,No,No,3,54.97428571428571
2303-PJYHN,Female,No,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.85,52.0,No,0-5,Yes,Yes,No,No,0,26.0
5348-CAGXB,Male,No,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.55,1021.75,No,12-23,No,Yes,Yes,Yes,3,85.14583333333333
7268-WNTCP,Male,No,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.45,1297.35,No,60-72,No,No,No,No,0,20.925
8016-NCFVO,Male,Yes,No,No,55,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,116.5,6382.55,No,48-59,No,Yes,Yes,Yes,0,116.04636363636364
3284-SVCRO,Female,No,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.5,1121.05,No,36-47,No,No,No,No,0,24.912222222222223
8510-TMWYB,Female,No,Yes,Yes,54,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),59.8,3246.45,No,48-59,No,No,No,No,2,60.11944444444444
0960-HUWBM,Male,No,Yes,Yes,65,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.1,6700.05,No,60-72,No,No,No,Yes,2,103.07769230769232
7813-TKCVO,Female,No,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.35,393.15,No,12-23,No,No,No,No,0,19.6575
9297-FVVDH,Female,No,Yes,Yes,57,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,84.5,4845.4,No,48-59,No,No,Yes,No,1,85.00701754385965
5327-CNLUQ,Male,No,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),96.9,4473.45,No,48-59,No,No,No,Yes,1,93.196875
4700-UBQMV,Male,No,Yes,Yes,21,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),75.9,1549.75,No,12-23,No,No,No,No,3,73.79761904761905
8065-YKXKD,Female,No,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.75,799.65,Yes,6-11,No,Yes,Yes,Yes,4,79.965
5716-EZXZN,Female,No,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05,6416.7,No,60-72,No,No,No,Yes,1,98.71846153846154
7138-GIRSH,Male,No,No,No,50,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),69.5,3418.2,No,48-59,No,No,No,No,2,68.36399999999999
2923-ARZLG,Male,No,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.7,0.0,No,0-5,Yes,No,No,No,0,0.0
3696-DFHHB,Female,No,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.5,1821.8,No,60-72,No,No,No,No,0,26.791176470588237
4476-OSWTN,Male,Yes,Yes,No,69,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,110.55,7610.1,No,60-72,No,No,No,Yes,1,110.2913043478261
5663-QBGIS,Male,Yes,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),98.35,6929.4,No,60-72,No,No,No,Yes,3,96.24166666666666
2660-EMUBI,Male,Yes,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.35,898.35,Yes,6-11,No,Yes,Yes,Yes,4,89.83500000000001
9337-SRRNI,Male,No,No,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.3,1673.8,No,60-72,No,No,No,No,0,25.36060606060606
5158-RIVOP,Female,No,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.9,202.3,No,6-11,No,No,No,No,0,18.39090909090909
4429-WYGFR,Male,No,No,No,26,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),49.15,1237.3,No,24-35,No,Yes,No,No,3,47.58846153846154
3424-NMNBO,Male,Yes,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,108.85,6287.25,Yes,48-59,No,No,Yes,Yes,1,108.40086206896552
2253-KPMNB,Female,No,Yes,Yes,69,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),46.25,3121.4,No,60-72,No,No,No,No,0,45.23768115942029
5811-IWXYM,Female,No,Yes,Yes,52,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),101.25,5301.1,No,48-59,No,No,No,Yes,3,101.94423076923076
3197-NNYNB,Male,No,No,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),105.1,6631.85,No,60-72,No,No,No,Yes,2,102.02846153846154
8107-RZLNV,Male,No,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),106.3,7565.35,No,60-72,No,No,No,Yes,2,105.07430555555555
3589-PPVKW,Male,No,No,No,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.4,348.15,No,6-11,No,Yes,No,No,4,38.68333333333333
2351-BKRZW,Female,No,Yes,Yes,43,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),75.2,3254.35,No,36-47,No,No,No,No,2,75.68255813953488
3338-CVVEH,Male,No,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.55,1173.55,No,12-23,No,Yes,Yes,Yes,4,97.79583333333332
1212-GLHMD,Male,No,No,No,3,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,86.05,244.85,No,0-5,Yes,Yes,No,Yes,3,81.61666666666666
9470-YFUYI,Male,Yes,Yes,No,71,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),71.0,5012.1,No,60-72,No,No,No,No,1,70.59295774647887
3113-IWHLC,Male,No,No,No,5,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.8,274.35,No,0-5,No,Yes,No,No,2,54.870000000000005
8969-PRHFK,Male,No,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,411.25,No,12-23,No,No,No,No,0,22.84722222222222
4116-IQRFR,Male,No,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.1,73.1,No,0-5,No,No,No,No,0,18.275
0880-TKATG,Male,No,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.15,385.9,Yes,0-5,No,Yes,Yes,Yes,3,96.475
6352-TWCAU,Female,No,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.45,3029.1,Yes,24-35,No,Yes,Yes,Yes,4,86.54571428571428
4632-XJMEX,Male,No,No,Yes,53,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),62.85,3419.5,No,48-59,No,No,No,No,1,64.51886792452831
8033-ATFAS,Female,No,Yes,Yes,39,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,59.85,2341.5,No,36-47,No,Yes,No,No,3,60.03846153846154
0925-VYDLG,Female,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.25,242.0,Yes,0-5,Yes,Yes,Yes,Yes,4,80.66666666666667
7164-BPTUT,Male,No,No,Yes,57,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,89.55,5012.35,No,48-59,No,No,No,No,0,87.93596491228071
1086-LXKFY,Female,No,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.1,69.1,Yes,0-5,Yes,Yes,No,Yes,4,69.1
4299-SIMNS,Male,No,No,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.15,784.45,No,6-11,No,Yes,Yes,Yes,3,87.16111111111111
8388-FYNPZ,Male,No,No,No,4,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,56.75,245.15,No,0-5,No,Yes,Yes,No,2,61.2875
4800-CZMPC,Female,No,Yes,Yes,48,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),103.25,5037.55,Yes,48-59,No,No,No,Yes,2,104.94895833333334
1619-YWUBB,Female,No,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.95,1614.9,No,60-72,No,No,No,No,0,23.748529411764707
0392-BZIUW,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),105.0,7589.8,No,60-72,No,No,No,Yes,2,105.41388888888888
6295-OSINB,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,109.65,7880.25,No,60-72,No,No,Yes,Yes,1,109.44791666666669
9191-MYQKX,Female,No,Yes,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.15,496.9,Yes,6-11,No,Yes,No,Yes,3,70.98571428571428
7826-VVKWT,Female,Yes,Yes,Yes,24,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,96.55,2263.45,No,24-35,No,No,Yes,Yes,3,94.31041666666664
8823-RLPWL,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),110.65,8065.65,No,60-72,No,No,No,Yes,1,112.02291666666666
1228-ZLNBX,Male,No,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,75.3,1570.7,No,12-23,No,Yes,No,Yes,4,74.79523809523809
7524-VRLPL,Male,Yes,No,No,69,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),74.1,5031.0,No,60-72,No,No,No,No,1,72.91304347826087
6348-SNFUS,Male,No,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),55.45,4179.2,No,60-72,No,No,No,No,0,58.04444444444445
5394-SVGJV,Male,No,No,No,37,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),98.8,3475.55,Yes,36-47,No,Yes,No,Yes,3,93.9337837837838
2811-POVEX,Female,Yes,Yes,Yes,23,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),88.45,2130.55,No,12-23,No,Yes,No,Yes,2,92.63260869565218
5961-VUSRV,Female,No,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.35,219.35,No,12-23,No,No,No,No,0,18.279166666666665
5474-LAMUQ,Male,No,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,533.9,No,24-35,No,No,No,No,0,22.245833333333334
2176-LVPNX,Female,Yes,No,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,89.85,6293.45,No,60-72,No,No,No,No,0,88.64014084507042
1591-MQJTP,Male,Yes,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),93.65,4839.15,No,48-59,No,No,No,Yes,2,94.88529411764704
1750-CSKKM,Male,No,No,Yes,9,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,55.35,449.75,Yes,6-11,No,Yes,Yes,No,4,49.97222222222222
9225-BZLNZ,Male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,85.25,6083.1,No,60-72,No,No,Yes,No,1,84.48750000000001
4254-QPEDE,Female,No,Yes,No,52,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),66.25,3330.1,No,48-59,No,No,No,No,0,64.04038461538461
1271-SJBGZ,Male,Yes,No,No,12,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,43.65,526.95,Yes,12-23,No,Yes,Yes,No,2,43.9125
0701-RFGFI,Female,No,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.4,4613.95,No,48-59,No,Yes,No,Yes,4,94.16224489795918
5858-EAFCZ,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.45,44.45,No,0-5,Yes,Yes,No,No,4,44.45
8808-ELEHO,Male,Yes,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.25,585.95,Yes,6-11,No,Yes,Yes,Yes,3,73.24375
7126-RBHSD,Female,No,Yes,No,17,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,78.9,1348.95,No,12-23,No,Yes,Yes,Yes,3,79.35000000000001
1169-SAOCL,Male,No,No,No,49,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),106.65,5168.1,No,48-59,No,No,No,Yes,2,105.47142857142858
9753-OYLBX,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.5,20.5,No,0-5,Yes,Yes,No,No,0,20.5
4592-IWTJI,Female,No,Yes,Yes,3,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),29.7,91.7,Yes,0-5,Yes,Yes,No,No,3,30.566666666666663
5117-IFGPS,Male,Yes,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.3,2357.75,No,24-35,No,Yes,Yes,Yes,4,81.30172413793103
8008-OTEZX,Female,No,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,708.8,No,24-35,No,No,No,No,0,20.25142857142857
4531-AUZNK,Female,No,Yes,Yes,51,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Mailed check,95.15,5000.05,No,48-59,No,No,No,Yes,2,98.04019607843138
4472-LVYGI,Female,No,Yes,Yes,0,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),52.55,0.0,No,0-5,Yes,No,No,No,1,0.0
2114-MGINA,Female,No,No,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.8,1129.1,Yes,12-23,No,Yes,No,Yes,4,80.64999999999999
6518-KZXCB,Male,No,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.25,566.5,No,12-23,No,No,No,No,0,25.75
9637-EIHEQ,Female,No,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,50.8,50.8,Yes,0-5,Yes,Yes,Yes,No,3,50.8
0303-WMMRN,Male,No,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.25,86.05,No,0-5,No,Yes,No,No,0,17.21
7812-FZHPE,Female,No,Yes,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.1,409.9,Yes,12-23,No,Yes,No,No,0,24.11176470588235
9309-BZGNT,Male,Yes,Yes,No,69,No,No phone service,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),29.8,2134.3,No,60-72,No,No,No,No,3,30.93188405797102
9500-IWPXQ,Female,No,Yes,Yes,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,79.4,4820.55,No,60-72,No,No,Yes,No,0,79.02540983606558
2192-OZITF,Female,No,No,No,45,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,73.55,3349.1,No,36-47,No,No,No,No,2,74.42444444444445
8336-TAVKX,Female,Yes,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),78.45,5682.25,No,60-72,No,No,No,No,0,78.92013888888889
6278-FEPBZ,Female,No,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,186.15,No,6-11,No,Yes,No,No,0,20.683333333333334
8387-MOJJT,Female,No,Yes,Yes,42,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),77.95,3384.0,Yes,36-47,No,Yes,No,Yes,4,80.57142857142857
3866-MDTUB,Female,No,No,No,2,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,70.75,146.9,Yes,0-5,Yes,Yes,Yes,No,3,73.45
2263-SFSQZ,Male,No,Yes,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.95,1222.25,No,48-59,No,No,No,No,0,23.965686274509803
7639-OPLNG,Male,No,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),79.25,5731.85,No,60-72,No,No,No,No,0,81.88357142857143
4439-YRNVD,Female,No,No,No,10,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,36.25,374.0,No,6-11,No,Yes,Yes,No,2,37.4
5055-MGMGF,Female,No,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.05,6914.95,No,60-72,No,Yes,Yes,Yes,2,106.38384615384616
3308-JSGML,Male,Yes,Yes,No,59,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),64.05,3886.85,No,48-59,No,No,No,No,1,65.87881355932203
5712-AHQNN,Female,No,No,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,3954.1,No,36-47,No,Yes,Yes,Yes,2,91.95581395348836
9469-WEJBT,Male,No,Yes,No,37,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.35,3419.3,No,36-47,No,Yes,Yes,Yes,2,92.41351351351352
9601-BRXPO,Female,No,Yes,No,25,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.95,2566.5,Yes,24-35,No,Yes,No,Yes,2,102.66
8414-OOEEL,Male,No,No,Yes,66,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),79.5,5196.1,No,60-72,No,No,No,No,1,78.72878787878788
2569-WGERO,Female,No,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),21.15,1419.4,No,60-72,No,No,No,No,0,19.71388888888889
6885-PKOAM,Female,No,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),85.75,6223.8,No,60-72,No,No,No,No,0,87.65915492957747
8097-VBQTZ,Male,No,No,No,54,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,69.9,3883.3,No,48-59,No,Yes,No,No,1,71.91296296296296
5201-FRKKS,Male,No,No,No,25,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.3,1952.25,No,24-35,No,Yes,No,Yes,3,78.09
3657-COGMW,Female,Yes,No,No,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),108.1,5839.3,No,48-59,No,Yes,No,Yes,1,112.29423076923078
0489-WMEMG,Female,No,No,Yes,23,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,49.45,1119.35,No,12-23,No,No,Yes,No,3,48.667391304347824
